"barcode","ptype","circ"
"21743005327085","0","1"
"21743005333430","0","1"
"21743004943460","12","1"
"21743005447651","2","1"
,,
"21743004536348","0","1"
"21743003113495","0","1"
"21743004824371","0","1"
"21743004935219","2","1"
"21743003468345","8","1"
"21743004089454","0","1"
"21743005073622","0","1"
"21743003711496","4","1"
"21743004532107","0","1"
"21743005344700","0","1"
"21743002949634","4","1"
"21743005447651","2","1"
"21743002757094","0","1"
"21743002424612","0","1"
"21743005272786","0","1"
"21743004797924","0","1"
"21743005677448","19","1"
"21743002757094","0","1"
"21743005692983","0","1"
"21743003065414","0","1"
"21743004875316","0","1"
"21743002757094","0","1"
"21743004875316","0","1"
"21743002279677","0","1"
"21743001026004","0","1"
"21743005266721","0","1"
"21743005319280","1","1"
"21743005068770","8","1"
"21743005706726","0","1"
"21743004609046","1","1"
"21743001777333","0","1"
"21743003901550","0","1"
"21743002757094","0","1"
"21743003731999","2","1"
"21743002757094","0","1"
"21743002757094","0","1"
"21743004609046","1","1"
"21743004539359","0","1"
"21743005166368","0","1"
"21743005459896","0","1"
"21743003541877","0","1"
"21743004502845","0","1"
"21743005166368","0","1"
"21743003714029","2","1"
"21743005720438","2","1"
"21743002757094","0","1"
"21743005306378","0","1"
"21743004539359","0","1"
"21743005091525","4","1"
,,
"21743004875316","0","1"
"21743005659255","0","1"
"21743004539359","0","1"
"21743002362275","6","1"
"21743004527768","0","1"
"21743003462132","2","1"
"21743002362275","6","1"
"21743002362275","6","1"
"21743004527768","0","1"
,,
"21743002362275","6","1"
"21743002727014","0","1"
"21743003462132","2","1"
,,
"21743002362275","6","1"
,,
"21743003462132","2","1"
"21743002362275","6","1"
"21743003462132","2","1"
"21743003462132","2","1"
"21743002362275","6","1"
"21743003462132","2","1"
"21743002362275","6","1"
"21743002362275","6","1"
"21743004043444","0","1"
"21743005677448","19","1"
"21743002954121","4","1"
"21743004562765","2","1"
"21743005226196","2","1"
"21743004087763","0","1"
"21743001675990","0","1"
"21743004071361","10","1"
"21743004812152","6","1"
"21743005471453","8","1"
"21743003981560","0","1"
"21743005327085","0","1"
"21743005341615","0","1"
"21743005197363","0","1"
"21743004946497","2","1"
"21743004040671","2","1"
"21743005292495","0","1"
"21743004043444","0","1"
"21743004561411","12","1"
"21743005270731","0","1"
"21743004601969","0","1"
"21743005148416","0","1"
"21743004783072","0","1"
"21743004877270","2","1"
"21743005043922","6","1"
"21743005230206","6","1"
,,
"21743005088547","2","1"
"21743004994455","0","1"
"21743002954121","4","1"
"21743005691027","2","1"
"21743005272786","0","1"
"21743005302898","0","1"
"21743004680799","2","1"
"21743004023495","0","1"
"21743004527768","0","1"
"21743005601844","1","1"
"21743004822607","0","1"
"21743004539359","0","1"
"21743005306378","0","1"
,,
"21743004562765","2","1"
"21743002727014","0","1"
"21743003646395","6","1"
"21743004502845","0","1"
"21743004874954","2","1"
"21743003692027","0","1"
"21743005327085","0","1"
"21743003508611","2","1"
"21743005437892","0","1"
"21743005690748","2","1"
"21743005610076","2","1"
"21743005138458","2","1"
"21743005264825","0","1"
"21743005473426","8","1"
"21743004591608","0","1"
"21743004015293","12","1"
"21743002757094","0","1"
"21743004721890","0","1"
"21743002757094","0","1"
"21743002727014","0","1"
"21743004087763","0","1"
"21743004093134","0","1"
"21743005014766","0","1"
"21743004001970","0","1"
"21743004591608","0","1"
"21743004043444","0","1"
"21743004928834","0","1"
,,
"21743004783072","0","1"
,,
"21743003997301","0","1"
"21743002757094","0","1"
"21743005494976","0","1"
"21743005292495","0","1"
"21743004089454","0","1"
"21743004680799","2","1"
"21743003360963","0","1"
"21743003997301","0","1"
"21743004040283","0","1"
"21743003541877","0","1"
"21743003770849","0","1"
"21743005302898","0","1"
"21743005272786","0","1"
"21743002757094","0","1"
"21743004740254","8","1"
"21743002757094","0","1"
"21743002757094","0","1"
,,
"21743005706726","0","1"
"21743004875316","0","1"
"21743005138458","2","1"
"21743004029104","0","1"
"21743005437462","0","1"
"21743005437462","0","1"
"21743005437462","0","1"
"21743002727014","0","1"
"21743003796380","6","1"
"21743002727014","0","1"
"21743004812152","6","1"
"21743004609046","1","1"
"21743002757094","0","1"
"21743005048004","0","1"
"21743002757094","0","1"
"21743005166368","0","1"
"21743004591608","0","1"
"21743003975018","0","1"
"21743004812152","6","1"
"21743003873817","0","1"
"21743004562765","2","1"
"21743004794673","0","1"
"21743002757094","0","1"
"21743003235728","0","1"
"21743005557855","4","1"
"21743003508611","2","1"
"21743003930708","0","1"
"21743005306378","0","1"
,,
"21743005479514","6","1"
"21743004950358","4","1"
"21743004539359","0","1"
"21743005319280","1","1"
"21743002727014","0","1"
"21743004078408","0","1"
"21743005068770","8","1"
"21743002757094","0","1"
"21743002757094","0","1"
"21743004087763","0","1"
"21743003994100","12","1"
"21743004032041","0","1"
"21743005457601","0","1"
"21743005085279","2","1"
"21743004946497","2","1"
"21743003997301","0","1"
"21743004023719","2","1"
"21743003468345","8","1"
"21743004043295","0","1"
"21743003997301","0","1"
"21743003468345","8","1"
"21743004078408","0","1"
"21743004591608","0","1"
"21743002757094","0","1"
"21743005166368","0","1"
"21743004059796","0","1"
"21743005068770","8","1"
"21743005265434","0","1"
"21743002727014","0","1"
"21743003468345","8","1"
"21743004502845","0","1"
"21743004981973","0","1"
"21743005479514","6","1"
"21743004502845","0","1"
"21743005327085","0","1"
"21743004754859","0","1"
"21743003545928","2","1"
"21743005156146","4","1"
"21743004093134","0","1"
"21743005706726","0","1"
"21743005706726","0","1"
"21743004536348","0","1"
"21743003414968","2","1"
"21743005163936","0","1"
"21743005160858","2","1"
"21743005557855","4","1"
"21743005706726","0","1"
"21743005179304","0","1"
"21743005457601","0","1"
"21743001675990","0","1"
"21743005447651","2","1"
"21743003545928","2","1"
"21743002757094","0","1"
"21743002954121","4","1"
"21743002954121","4","1"
,,
"21743002727014","0","1"
"21743004043295","0","1"
"21743005073622","0","1"
"21743005447651","2","1"
"21743001877604","0","1"
"21743004044269","4","1"
"21743004071361","10","1"
"21743005085477","0","1"
"21743003978459","0","1"
"21743005265434","0","1"
,,
"21743004846697","2","1"
,,
"21743004812152","6","1"
"21743003674165","0","1"
"21743005068770","8","1"
"21743004081725","5","1"
"21743003462132","2","1"
"21743005156146","4","1"
,,
"21743003508611","2","1"
"21743002757094","0","1"
"21743005156146","4","1"
"21743005595681","0","1"
"21743002757094","0","1"
"21743005335872","2","1"
"21743004943460","12","1"
"21743005706726","0","1"
"21743004502845","0","1"
"21743004943460","12","1"
,,
"21743005230206","6","1"
"21743005381439","2","1"
,,
,,
"21743004907267","15","1"
"21743005447651","2","1"
"21743005327085","0","1"
"21743002757094","0","1"
"21743003763588","0","1"
"21743004812152","6","1"
"21743003500881","0","1"
"21743004093803","0","1"
"21743001705805","12","1"
"21743005014766","0","1"
"21743004877270","2","1"
"21743004875316","0","1"
"21743003541877","0","1"
"21743005306378","0","1"
"21743005073622","0","1"
"21743003930708","0","1"
"21743005230206","6","1"
"21743004601969","0","1"
"21743004040283","0","1"
"21743004502845","0","1"
"21743004001970","0","1"
"21743005706726","0","1"
"21743005203229","6","1"
"21743005088547","2","1"
"21743004068128","2","1"
"21743002727014","0","1"
"21743005327085","0","1"
"21743005479514","6","1"
"21743003500881","0","1"
"21743005166368","0","1"
"21743003113495","0","1"
"21743004003828","14","1"
"21743002726909","0","1"
"21743004950416","1","1"
"21743005022876","0","1"
"21743004536348","0","1"
"21743004539359","0","1"
"21743004502845","0","1"
"21743002757094","0","1"
"21743004087763","0","1"
"21743005706726","0","1"
"21743005706726","0","1"
"21743004733309","0","1"
"21743004536348","0","1"
"21743004943460","12","1"
"21743005677448","19","1"
"21743004875316","0","1"
"21743004591608","0","1"
"21743004107157","4","1"
"21743005327085","0","1"
,,
"21743005494976","0","1"
,,
"21743004079349","2","1"
"21743004935219","2","1"
"21743004562765","2","1"
"21743003796380","6","1"
"21743005088547","2","1"
"21743003541877","0","1"
"21743005365580","0","1"
"21743004502845","0","1"
"21743004038345","0","1"
"21743002757094","0","1"
"21743005292495","0","1"
,,
"21743005494976","0","1"
"21743005706726","0","1"
,,
"21743005471453","8","1"
"21743005451299","0","1"
"21743003471257","0","1"
"21743005725387","2","1"
"21743004034963","0","1"
"21743003113495","0","1"
"21743005068770","8","1"
"21743002757094","0","1"
,,
"21743001675990","0","1"
"21743004044269","4","1"
"21743004015293","12","1"
"21743004733309","0","1"
"21743005138458","2","1"
"21743002424950","2","1"
"21743005244009","0","1"
"21743004935219","2","1"
"21743004812152","6","1"
"21743005327085","0","1"
,,
"21743005085279","2","1"
"21743004689683","0","1"
"21743003494226","2","1"
"21743004079349","2","1"
"21743004839882","14","1"
"21743002757094","0","1"
"21743003545928","2","1"
"21743004539359","0","1"
"21743005068770","8","1"
"21743004946497","2","1"
"21743004848339","2","1"
"21743005335872","2","1"
"21743004680799","2","1"
"21743004044269","4","1"
"21743003360963","0","1"
"21743005292495","0","1"
"21743002954121","4","1"
"21743003978459","0","1"
"21743004502845","0","1"
"21743005447651","2","1"
"21743003508611","2","1"
"21743004032041","0","1"
"21743004044269","4","1"
"21743004955548","2","1"
"21743005086210","2","1"
"21743004536348","0","1"
"21743004043444","0","1"
"21743005269618","0","1"
"21743004502845","0","1"
"21743004943460","12","1"
"21743004946497","2","1"
"21743004601969","0","1"
"21743002757094","0","1"
"21743004502845","0","1"
"21743005592134","2","1"
"21743005068770","8","1"
"21743005706726","0","1"
"21743003113495","0","1"
"21743005166368","0","1"
,,
"21743004044848","6","1"
"21743005335237","0","1"
"21743005494976","0","1"
"21743004733309","0","1"
"21743003471257","0","1"
"21743004537668","0","1"
"21743005333430","0","1"
"21743005272786","0","1"
"21743003314622","0","1"
"21743004882148","0","1"
"21743005226196","2","1"
"21743005302898","0","1"
,,
"21743004032041","0","1"
"21743005185780","6","1"
"21743004527768","0","1"
"21743003056124","0","1"
"21743003471257","0","1"
"21743004733309","0","1"
"21743003360963","0","1"
"21743004068128","2","1"
"21743004680799","2","1"
"21743005306378","0","1"
"21743005302898","0","1"
"21743005068770","8","1"
"21743005557855","4","1"
"21743003873817","0","1"
"21743002757094","0","1"
"21743004733309","0","1"
"21743004044269","4","1"
"21743004955779","2","1"
"21743005088547","2","1"
"21743004955548","2","1"
"21743004882148","0","1"
"21743004003828","14","1"
"21743004948477","12","1"
"21743004806394","0","1"
"21743005014766","0","1"
"21743005138458","2","1"
"21743004673349","2","1"
"21743005138458","2","1"
"21743004001970","0","1"
"21743004609046","1","1"
"21743005085279","2","1"
"21743005091525","4","1"
"21743005085279","2","1"
"21743005076328","1","1"
"21743004044269","4","1"
"21743004015293","12","1"
"21743005494976","0","1"
"21743005479514","6","1"
"21743004023495","0","1"
"21743005447651","2","1"
"21743003676517","0","1"
"21743004664769","8","1"
"21743004539359","0","1"
"21743005614292","0","1"
"21743004079349","2","1"
"21743003994670","0","1"
"21743004038345","0","1"
"21743004783403","0","1"
"21743005447651","2","1"
"21743000005678","2","1"
"21743004839882","14","1"
"21743004043295","0","1"
"21743003822632","2","1"
"21743002757094","0","1"
"21743004740254","8","1"
"21743004797676","4","1"
"21743004034963","0","1"
"21743003468345","8","1"
"21743004088381","0","1"
,,
"21743004078408","0","1"
"21743005091525","4","1"
"21743005677448","19","1"
"21743004081360","4","1"
"21743005327085","0","1"
"21743004806394","0","1"
"21743002727014","0","1"
"21743005614292","0","1"
"21743005444781","12","1"
"21743004043295","0","1"
"21743003711496","4","1"
"21743005384532","2","1"
"21743004108023","4","1"
"21743004093134","0","1"
,,
"21743004071361","10","1"
"21743005073622","0","1"
,,
"21743005479514","6","1"
"21743004946497","2","1"
"21743004093134","0","1"
"21743005096466","0","1"
"21743004032041","0","1"
"21743004566238","0","1"
"21743004539359","0","1"
"21743004733309","0","1"
"21743004001251","0","1"
"21743004502845","0","1"
"21743005244009","0","1"
"21743004001251","0","1"
"21743005677448","19","1"
"21743003981560","0","1"
"21743005073622","0","1"
"21743005265434","0","1"
"21743004946497","2","1"
"21743004040671","2","1"
"21743004676912","10","1"
"21743005447651","2","1"
"21743003714029","2","1"
"21743005197363","0","1"
"21743005302898","0","1"
"21743005729660","0","2"
"21743005728670","2","1"
"21743005721667","2","1"
"21743005703004","0","2"
"21743005695309","6","1"
"21743005606017","2","1"
"21743005599329","5","1"
"21743005598149","2","2"
"21743005591656","12","1"
"21743005587100","0","2"
"21743005524384","2","1"
"21743005495627","2","1"
"21743005478284","5","2"
"21743005476973","0","1"
"21743005470299","0","1"
"21743005469838","2","1"
"21743005466875","0","2"
"21743005460738","0","1"
"21743005457924","0","1"
"21743005455944","0","1"
"21743005443643","5","1"
"21743005381827","3","1"
"21743005379367","0","2"
"21743005356514","4","18"
"21743005355037","5","5"
"21743005341482","0","1"
"21743005328448","0","1"
"21743005318076","2","1"
"21743005272901","2","3"
"21743005269964","0","2"
"21743005241948","13","1"
"21743005229661","6","2"
"21743005209820","0","1"
"21743005200167","6","1"
"21743005177134","2","1"
"21743005153846","0","14"
"21743005087259","2","1"
"21743005077730","2","1"
"21743005062807","1","9"
"21743005045448","6","1"
"21743005031984","1","28"
"21743005001169","0","1"
"21743004999330","0","1"
"21743004944393","0","1"
"21743004932562","0","1"
"21743004874954","2","1"
"21743004839387","0","1"
"21743004822607","0","4"
"21743004797676","4","1"
"21743004747671","0","1"
"21743004740254","8","1"
"21743004707543","0","1"
"21743004702486","6","4"
"21743004699252","6","1"
"21743004640025","0","1"
"21743004622494","0","2"
"21743004607727","1","18"
"21743004600730","0","1"
"21743004574356","0","2"
"21743004563078","0","1"
"21743004551008","0","1"
"21743004088126","0","1"
"21743004043295","0","1"
"21743004040200","2","3"
"21743004032967","2","26"
"21743004011219","2","1"
"21743004010450","4","1"
"21743004007670","10","1"
"21743003996956","0","20"
"21743003996931","0","1"
"21743003995107","0","1"
"21743003994019","2","2"
"21743003985991","4","3"
"21743003928579","0","1"
"21743003785425","0","3"
"21743003759917","0","3"
"21743003689270","2","1"
"21743003642279","7","2"
"21743003641396","19","1"
"21743003475290","0","1"
"21743003301231","0","1"
"21743003297827","0","1"
"21743003294139","0","1"
"21743003262771","0","1"
"21743003230042","19","2"
"21743002993665","0","1"
"21743002919777","2","1"
"21743002593788","0","1"
"21743002274314","0","1"
"21743002003960","8","1"
"21743001902089","6","1"
"21743001612415","2","8"
"21743001585017","0","1"
"21743001523810","0","6"
"21743001454941","8","1"
"21743001227768","0","1"
